date,dlog_GoldPrice,dlog_VNIndex_pos,dlog_VNIndex_neg,dlog_OilPrice_pos,dlog_OilPrice_neg,dlog_ExchangeRate_pos,dlog_ExchangeRate_neg,d_CPI_pos,d_CPI_neg,d_IR_pos,d_IR_neg,dlog_GoldReserve_pos,dlog_GoldReserve_neg,dlog_M2_pos,dlog_M2_neg,dlog_GoldDemand_pos,dlog_GoldDemand_neg,dlog_VNIndex,dlog_OilPrice,dlog_ExchangeRate,d_CPI,d_IR,dlog_M2,dlog_GoldReserve,dlog_GoldDemand
2012-01-16,-0.692044284,2.113153636,0.0,0.0,0.0,0.0,-0.147510198,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,2.113153636,0.0,-0.147510198,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-17,1.036278704,0.209998817,0.0,2.016217554,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,0.209998817,2.016217554,0.0,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-18,-0.229357899,0.916019937,0.0,0.0,-0.089414342,0.0,-0.436554171,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,0.916019937,-0.089414342,-0.436554171,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-19,0.229357899,0.646446806,0.0,0.0,-0.288657942,0.0,-0.239521073,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,0.646446806,-0.288657942,-0.239521073,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-20,0.0,3.540507138,0.0,0.0,-2.186815616,0.0,-0.192030784,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,3.540507138,-2.186815616,-0.192030784,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-23,0.0,0.0,0.0,1.335917044,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,0.0,1.335917044,0.0,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-24,0.0,0.0,0.0,0.0,-0.635371004,0.0,0.0,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,0.0,-0.635371004,0.0,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-25,0.0,0.0,0.0,0.393800681,0.0,0.192030784,0.0,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,0.0,0.393800681,0.192030784,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-26,0.0,0.0,0.0,0.532691345,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,0.0,0.532691345,0.0,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-27,0.0,0.0,0.0,0.0,-0.291121021,0.0,0.0,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,0.0,-0.291121021,0.0,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-30,0.0,0.0,-0.788670657,0.0,-0.726468738,0.239521073,0.0,0.0053,0.0,0.0,0.0,0.0,-0.015368789,0.029583218,0.0,0.07320340402329473,0.07320340402329473,-0.788670657,-0.726468738,0.239521073,0.0053,0.0,0.029583218,-0.015368789,0.0732034040232947
2012-01-31,2.573241397,3.540507138,0.0,0.0,-0.294102945,0.477327875,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,3.540507138,-0.294102945,0.477327875,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-01,0.15533122,0.0,-0.444085799,0.0,-0.846555109,0.0,-0.095283476,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,-0.444085799,-0.846555109,-0.095283476,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-02,0.066496733,1.326384464,0.0,0.0,-1.309364549,0.0,-0.14309566,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,1.326384464,-1.309364549,-0.14309566,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-03,-0.066496733,3.540507138,0.0,1.483339929,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,3.540507138,1.483339929,0.0,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-06,-1.227009259,0.0,-1.624568891,0.0,-0.934826264,0.0,-0.143300717,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,-1.624568891,-0.934826264,-0.143300717,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-07,0.33613477,0.0,-0.480824056,1.69877192,0.0,0.0,-0.095648023,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,-0.480824056,1.69877192,-0.095648023,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-08,0.335008689,0.823213672,0.0,0.253357116,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,0.823213672,0.253357116,0.0,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-09,-0.603826055,2.262805921,0.0,1.087186066,0.0,0.0,-0.143643788,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,2.262805921,1.087186066,-0.143643788,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-10,-0.2920366,0.0,-0.697374924,0.0,-1.208717375,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,-0.697374924,-1.208717375,0.0,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-13,0.381722704,0.0,-1.905335307,1.718030904,0.0,0.0,-0.191846582,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,-1.905335307,1.718030904,-0.191846582,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-14,-0.269299983,0.0,-2.845992068,0.427414795,0.0,0.047996161,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,-2.845992068,0.427414795,0.047996161,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-15,0.224466985,1.907135263,0.0,0.986979982,0.0,0.0,-0.09601537,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,1.907135263,0.986979982,-0.09601537,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-16,-0.269420908,0.0,-0.85915294,0.499633662,0.0,0.0,-0.24044253,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,-0.85915294,0.499633662,-0.24044253,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-17,0.157250397,0.700978689,0.0,0.914403258,0.0,0.192400252,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,0.700978689,0.914403258,0.192400252,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-20,0.0,2.93406868,0.0,0.0,0.0,0.0,-0.04806537,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,2.93406868,0.0,-0.04806537,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-21,0.112170511,2.881253611,0.0,2.495945968,0.0,0.04806537,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,2.881253611,2.495945968,0.04806537,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-22,0.335758569,0.0,-2.686240996,0.103837268,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,-2.686240996,0.103837268,0.0,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-23,0.557104505,2.1347122,0.0,1.358780218,0.0,0.0,-0.192400252,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,2.1347122,1.358780218,-0.192400252,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-24,0.199800266,1.797849013,0.0,1.798692592,0.0,0.192400252,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,1.797849013,1.798692592,0.192400252,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-27,-0.355476935,0.0,-0.250841152,0.0,-0.82614753,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,-0.250841152,-0.82614753,0.0,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-28,0.0,0.755302963,0.0,0.0,-1.766830413,0.048042278,0.0,0.0072,0.0,0.0,0.0,0.0,-0.095211267,0.037173634,0.0,0.07320340402329473,0.07320340402329473,0.755302963,-1.766830413,0.048042278,0.0072,0.0,0.037173634,-0.095211267,0.0732034040232947
2012-02-29,0.421988411,0.0,-2.176046676,0.458651995,0.0,0.048019209,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-2.176046676,0.458651995,0.048019209,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-01,-1.069528912,1.526314332,0.0,1.556740111,0.0,0.0,-0.144126857,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,1.526314332,1.556740111,-0.144126857,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-02,-0.089645905,1.360058226,0.0,0.0,-1.930992045,0.120120135,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,1.360058226,-1.930992045,0.120120135,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-05,-0.269420908,3.540507138,0.0,0.018745899,0.0,0.0,-0.072054765,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,3.540507138,0.018745899,-0.072054765,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-06,-0.067468798,3.540507138,0.0,0.0,-1.882653401,0.048042278,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,3.540507138,-1.882653401,0.048042278,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-07,-0.609276397,0.0,-4.195604674,1.375276572,0.0,0.024012487,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-4.195604674,1.375276572,0.024012487,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-08,0.586776678,0.0,-1.433178151,0.460505489,0.0,0.0,-0.072054765,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-1.433178151,0.460505489,-0.072054765,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-09,0.112448005,0.0,-1.672789803,0.700773716,0.0,0.0,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-1.672789803,0.700773716,0.0,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-12,0.15721508,0.146677092,0.0,0.0,-0.9918674,0.0,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,0.146677092,-0.9918674,0.0,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-13,0.134559339,0.0,-0.023267718,0.337965023,0.0,0.0,-0.096153854,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-0.023267718,0.337965023,-0.096153854,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-14,-0.629498482,1.386568097,0.0,0.0,-1.140499661,0.048088484,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,1.386568097,-1.140499661,0.048088484,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-15,-0.92897462,0.0,-0.52001958,0.0,-0.284792294,0.04806537,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-0.52001958,-0.284792294,0.04806537,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-16,0.204661811,3.540507138,0.0,1.734093025,0.0,0.0,-0.04806537,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,3.540507138,1.734093025,-0.04806537,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-19,-0.29575724,0.0,-3.126242756,0.985504443,0.0,0.096107648,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-3.126242756,0.985504443,0.096107648,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-20,-0.892556561,0.0,-0.142361853,0.0,-2.254855321,0.0,-0.048042278,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-0.142361853,-2.254855321,-0.048042278,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-21,0.229621226,1.873425835,0.0,1.119748232,0.0,0.192030784,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,1.873425835,1.119748232,0.192030784,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-22,-0.114744706,0.0,-0.148950603,0.0,-1.784328671,0.0,-0.095969297,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-0.148950603,-1.784328671,-0.095969297,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-23,0.298062814,1.381652572,0.0,1.371763623,0.0,0.14391943,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,1.381652572,1.371763623,0.14391943,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-26,0.388438738,2.046062073,0.0,0.599533412,0.0,0.095831344,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,2.046062073,0.599533412,0.095831344,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-27,0.862857306,0.237599702,0.0,0.233219939,0.0,0.0,-0.239750774,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,0.237599702,0.233219939,-0.239750774,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-28,-0.362401303,0.0,-3.56824559,0.0,-1.805238945,0.0,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-3.56824559,-1.805238945,0.0,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-29,-0.660218676,1.302402378,0.0,0.0,-2.507456408,0.0,-0.144126857,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,1.302402378,-2.507456408,-0.144126857,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-03-30,0.159762672,0.0,-1.444651518,0.233213593,0.0,0.096107648,0.0,0.0138,0.0,0.0,0.0,0.012072376,0.0,0.0,-0.03759244,0.07320340402329473,0.07320340402329473,-1.444651518,0.233213593,0.096107648,0.0138,0.0,-0.03759244,0.012072376,0.0732034040232947
2012-04-02,0.0,0.0,0.0,2.131826461,0.0,0.0,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,0.0,2.131826461,0.0,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-03,-0.20545607,0.0,-0.366715369,0.0,-1.175528422,0.048019209,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,-0.366715369,-1.175528422,0.048019209,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-04,-0.71093064,1.143230373,0.0,0.0,-2.422886703,0.0,-0.096061487,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,1.143230373,-2.422886703,-0.096061487,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-05,-0.161234631,0.0,-1.586438099,1.718624471,0.0,0.0,-0.04806537,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,-1.586438099,1.718624471,-0.04806537,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-06,-0.092250929,1.823813644,0.0,0.0,0.0,0.0,-0.096200104,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,1.823813644,0.0,-0.096200104,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-09,-0.09233611,0.773150916,0.0,0.0,-0.816569133,0.24032696,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,0.773150916,-0.816569133,0.24032696,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-10,-0.231213976,0.102045352,0.0,0.0,-1.306694429,0.0,-0.144126857,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,0.102045352,-1.306694429,-0.144126857,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-11,0.023145469,1.441851145,0.0,1.511462673,0.0,0.0,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,1.441851145,1.511462673,0.0,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-12,-0.162130898,1.013294456,0.0,0.998312144,0.0,0.04806537,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,1.013294456,0.998312144,0.04806537,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-13,0.092678413,1.131559885,0.0,0.0,-0.823129617,0.0,-0.04806537,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,1.131559885,-0.823129617,-0.04806537,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-16,-0.88393225,0.0,-0.519013754,0.077760502,0.0,0.0,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,-0.519013754,0.077760502,0.0,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-17,-0.280767615,1.383750458,0.0,1.264800834,0.0,0.0,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,1.383750458,1.264800834,0.0,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-18,0.0,0.752137409,0.0,0.0,-1.527485229,0.0,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,0.752137409,-1.527485229,0.0,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-19,-0.65820642,0.0,-0.907069259,0.0,-0.263376244,0.0,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,-0.907069259,-0.263376244,0.0,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-20,-0.04718094,0.0,-0.72691935,1.165287997,0.0,0.096107648,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,-0.72691935,1.165287997,0.096107648,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-23,0.282752309,0.0,-0.128452169,0.0,-0.872690499,0.0,-0.048042278,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,-0.128452169,-0.872690499,-0.048042278,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-24,0.2115408,0.0,-0.242367165,0.408203502,0.0,0.0,-0.04806537,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,-0.242367165,0.408203502,-0.04806537,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-25,0.398360222,1.220854811,0.0,0.599556965,0.0,0.096107648,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,1.220854811,0.599556965,0.096107648,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-26,0.0,0.302898951,0.0,0.806610865,0.0,0.09601537,0.0,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,0.302898951,0.806610865,0.09601537,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-27,-0.023389077,0.128930005,0.0,0.286505783,0.0,0.0,-0.047996161,0.0,-0.3749,0.0,0.0,0.115533105,0.0,0.0,-0.007194466,0.29937811221497235,0.29937811221497235,0.128930005,0.286505783,-0.047996161,-0.3749,0.0,-0.007194466,0.115533105,0.2993781122149723
2012-04-30,0.0,0.0,0.0,0.028605483,0.0,0.0,0.0,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,0.0,0.028605483,0.0,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-01,0.0,0.0,0.0,1.212940105,0.0,0.0,0.0,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,0.0,1.212940105,0.0,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-02,0.0,0.545580373,0.0,0.0,-0.870311046,0.047996161,0.0,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,0.545580373,-0.870311046,0.047996161,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-03,-0.774924625,0.0,-1.15788988,0.0,-2.589047939,0.0,0.0,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,-1.15788988,-2.589047939,0.0,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-04,-0.519972809,0.0,-0.00212524,0.0,-4.049297299,0.0,-0.144057648,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,-0.00212524,-4.049297299,-0.144057648,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-07,0.07106479,2.398065528,0.0,0.0,-0.641713432,0.144057648,0.0,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,2.398065528,-0.641713432,0.144057648,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-08,-1.575211568,1.370378459,0.0,0.0,-0.748759845,0.0,-0.09601537,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,1.370378459,-0.748759845,-0.09601537,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-09,0.0,0.0,-0.083948448,0.0,-0.340329313,0.09601537,0.0,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,-0.083948448,-0.340329313,0.09601537,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-10,0.12020677,0.376193938,0.0,0.309438101,0.0,0.383142231,0.0,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,0.376193938,0.309438101,0.383142231,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-11,-0.216476332,0.0,-0.480716066,0.0,-1.108073265,0.0,-0.436554171,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,-0.480716066,-1.108073265,-0.436554171,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-14,0.0,0.0,-2.061373371,0.0,-1.341879869,0.09601537,0.0,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,-2.061373371,-1.341879869,0.09601537,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-15,-0.919213052,0.0,-3.138346217,0.0,-0.826626157,0.0,-0.09601537,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,-3.138346217,-0.826626157,-0.09601537,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-16,-0.903216198,0.0,-1.571784361,0.0,-1.274448307,0.120004815,0.0,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,-1.571784361,-1.274448307,0.120004815,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-17,0.416004515,0.0,-1.320807257,0.0,-0.269818306,0.0,-0.120004815,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,-1.320807257,-0.269818306,-0.120004815,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-18,1.9347641,0.0,-2.266640784,0.0,-1.108466033,0.0,-0.048042278,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,-2.266640784,-1.108466033,-0.048042278,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
2012-05-21,0.644624412,0.0,-0.264170863,1.151685915,0.0,0.048042278,0.0,0.3961,0.0,0.0,-0.01,0.0,-0.061470196,0.020060535,0.0,0.29937811221497235,0.29937811221497235,-0.264170863,1.151685915,0.048042278,0.3961,-0.01,0.020060535,-0.061470196,0.2993781122149723
